BPrev,BStreak,B_Age,B_Height,B_HomeTown,B_ID,B_Location,B_Name,B_Weight,Date,Event_ID,Fight_ID,Last_round,Max_round,RPrev,R_Age,R_Height,R_HomeTown,R_ID,R_Location,R_Name,R_Weight,winby,winner
8,2,35,187,Cieszyn Poland,2300,Warsaw Poland,Jan Blachowicz,93,3/27/2018,861,7088,3,3,6,38,185,"Sacramento, California United States",2009,London England,Jimi Manuwa,93,DEC,blue
1,0,27,182,Stockholm Sweden,2897,Stockholm Sweden,Oliver Enkamp,77,3/19/2018,861,7111,1,3,5,31,185,London England,2656,"Boca Raton, Florida United States",Danny Roberts,77,KO/TKO,red
0,0,27,172,"Calgary, Alberta Canada",3056,"Calgary, Alberta Canada",Hakeem Dawodu,65,3/19/2018,861,7112,1,3,1,30,182,Endinburgh Scotland ,2952,Edinburgh Scotland,Danny Henry,65,SUB,red
3,3,30,167,"Shellharbour, NSW Australia",2492,"Windang, NSW Australia",Alexander Volkov,65,3/27/2018,861,7120,4,5,8,41,193,Porto Alegre Brazil,308,"Los Angeles, California United States",Fabricio Werdum,104,KO/TKO,blue
1,1,34,177,"Pine Bluff, Arkansas United States",2913,"Dallas, Texas United States",Charles Byrd,84,3/19/2018,861,7142,1,3,0,33,180,Swansea Wales,2853,Dublin Ireland,John Phillips,84,SUB,blue
2,0,32,172,"Los Angeles, California United States",2931,"Hawthorne, California United States",Terrion Ware,61,3/27/2018,861,7147,3,3,2,25,170,Paris France,2882,Paris France,Tom Duquesnoy,61,DEC,red
7,5,31,175,"Wantagh, New York United States",1983,"Wantagh, New York United States",Al Iaquinta,70,4/9/2018,862,7101,5,5,4,30,177,Dagestan Russia,1919,Dagestan Russia,Khabib Nurmagomedov,70,DEC,red
9,0,31,167,Olsztyn Poland,2280,Olsztyn Poland,Joanna Jedrzejczyk,52,4/9/2018,862,7105,5,5,7,26,165,"Milwaukee, Wisconsin United States",2344,"Denver, Colorado United States",Rose Namajunas,52,DEC,red
6,4,34,162,"Chicago, Illinois United States",2343,"Crystal Lake, Illinois United States",Felice Herrig,52,4/9/2018,862,7108,3,3,6,32,160,Lodz Poland,2678,Lodz Poland,Karolina Kowalkiewicz,52,DEC,red
3,0,32,172,"Page, Arizona United States",1622,"New Bern, North Carolina United States",Chris Gruetzemacher,70,4/9/2018,862,7114,2,3,9,34,177,"Brockton, Massachusetts United States",524,"Bridgewater, Massachusetts United States",Joe Lauzon,70,KO/TKO,blue
5,0,31,172,"Ukiah, California United States",2368,"Santa Ana, California United States",Ashlee Evans-Smith,56,4/9/2018,862,7148,3,3,6,29,167,Tasmania Australia,2345,Brisbane Australia,Bec Rawlings,56,DEC,blue
8,3,29,175,"Montreal, Quebec Canada",2223,"Montreal, Quebec Canada",Olivier Aubin-Mercier,70,7/24/2018,862,7160,1,3,6,36,177,"Eugene, Oregon United States",648,"Las Vegas, Nevada United States",Evan Dunham,70,KO/TKO,blue
4,1,31,170,"Gloucester, Massachusetts United States",2749,"Boston, Massachusetts United States",Kyle Bochniak,65,4/9/2018,862,7165,3,3,2,27,185,"Makhachkala , Republic of Dagestan Russia ",2965,Dagestan  Russia ,Zabit Magomedsharipov,65,DEC,red
1,1,29,193,"Dorchester, Massachusetts United States",2918,"South Easton, Massachusetts  United States",Mike Rodriguez,93,4/9/2018,862,7166,3,3,4,28,182,"Sioux Falls, South Dakota United States",2780,"Sioux Falls, South Dakota United Statets",Devin Clark,93,DEC,red
2,0,29,180,"Safford, Arizona United States",2896,"Arvada, Colorado United States",Justin Gaethje,70,4/16/2018,863,7106,4,5,10,29,175,"Lafayette, Louisiana United States",1595,"Coconut Creek, Florida United States",Dustin Poirier,70,KO/TKO,red
11,0,30,180,"Tres Rios, Rio de Janeiro Brazil",2469,"Tres Rios, Rio de Janeiro Brazil",Alex Oliveira,77,4/16/2018,863,7115,2,3,5,34,187,"Albuquerque, New Mexico United States",663,"Albuquerque, New Mexico United States",Carlos Condit,77,SUB,blue
1,1,26,195,Chorzow Poland,2899,Chorzow Poland,Adam Wieczorek,113,4/16/2018,863,7122,2,3,1,32,185,"Vancouver, British Columbia Canada",2962,"Vancouver, British Columbia Canada",Arjan Bhullar,111,SUB,blue
9,2,34,167,"Phoenix, Arizona United States",2007,"Phoenix, Arizona United States",John Moraga,56,4/16/2018,863,7123,3,3,9,33,162,"Januaria, Minas Gerais Brazil",2095,"San Diego, California United States",Wilson Reis,56,DEC,blue
1,0,37,187,Kanagawa Japan,479,Kanagawa Japan,Yushin Okami,77,4/16/2018,863,7128,3,3,5,29,187,"Goiania, Goias Brazil",2282,"Atlanta, Georgia USA",Dhiego Lima,77,DEC,blue
7,0,31,170,"Tucson, Arizona United States",2603,"Phoenix, Arizona United States",Cortney Casey,52,4/16/2018,863,7136,3,3,4,32,160,"Aurora, Colorado United States",1347,"Albuquerque, New Mexico United States",Michelle Waterson,52,DEC,red
9,4,,,,2246,,Antonio Carlos Junior,,4/16/2018,863,7139,1,3,9,37,182,"Lincolnville, Maine United States",435,"Sunbury, Pennsylvania United States",Tim Boetsch,84,SUB,blue
1,1,26,165,"Escondido, California United States",3003,"San Diego, California United States",Lauren Mueller,56,4/16/2018,863,7140,3,3,1,29,167,"Miami, Florida United States",3034,"Fort Worth, Texas United States",Shana Dobson,56,DEC,blue
8,3,30,185,"Kailua, Hawaii United States",1546,"Las Vegas, Nevada United States",Brad Tavares,84,4/16/2018,863,7141,3,3,8,29,185,Orneta Poland,2122,Orneta Poland,Krzysztof Jotko,84,KO/TKO,blue
4,0,25,182,Trento Italy,2783,Mezzocorona Italy,Marvin Vettori,84,4/16/2018,863,7150,3,3,1,29,193,Lagos Nigeria,3051,Auckland New Zealand,Israel Adesanya,84,DEC,red
0,0,35,185,"Gastonia, North Carolina United States",2511,"Gastonia, North Carolina United States",Ricky Rainey,77,4/16/2018,863,7203,2,3,1,34,180,Dagestan Russia,3021,"Buynaksk, Dagestan Russia",Muslim Salikhov,77,KO/TKO,red
3,0,37,172,"Miami, Florida United States",2219,"Homestead, Florida United States",Patrick Williams,61,4/16/2018,863,7204,3,3,3,32,167,"Brenham, Texas United States",1737,"Nashville, Tennessee United States",Luke Sanders,61,DEC,red
0,0,31,182,"Mankato, Minnesota United States",3061,"Mankato, Minnesota United States",Dan Moret,70,4/16/2018,863,7208,2,3,7,32,177,"Niteroi, Rio de Janeiro Brasil",2288,"Boca Raton, Florida USA",Gilbert Burns,70,KO/TKO,red
